id	iata	name	country	latitude	longitude
8821	YXQ	Beaver Creek Airport	Canada	39.64015	-106.913605
8822	YXR	Earlton  Airport	Canada	47.69754	-79.84918
8823	YXS	Prince George Airport	Canada	53.884113	-122.67399
8824	YXT	Northwest Regional Airport	Canada	33.04966	-97.23226
8825	YXU	London International Airport	Canada	43.02855	-81.149864
8826	YXX	Abbotsford International Airport	Canada	49.024918	-122.36834
8827	YXY	Erik Nielsen Whitehorse International Airport	Canada	60.714123	-135.07611
8828	YXZ	Wawa Airport	Canada	47.9667	-84.7867
8829	YYB	North Bay/Jack Garland Airport	Canada	46.35721	-79.42702
8830	YYC	Calgary International Airport	Canada	51.121502	-114.007614
8831	YYD	Smithers Airport	Canada	54.82295	-127.18435
8832	YYE	Northern Rockies Regional Airport	Canada	58.839138	-122.58566
8833	YYF	Penticton Regional Airport	Canada	49.460594	-119.60524
8834	YYG	Charlottetown Airport	Canada	46.29118	-63.128532
8835	YYH	Taloyoak Airport	Canada	69.5467	-93.576904
8837	YYJ	Victoria International Airport	Canada	48.6481	-123.42866
8838	YYL	Lynn Lake Airport	Canada	56.86242	-101.06819
8840	YYN	Swift Current Airport	Canada	50.286106	-107.68998
8841	YYQ	Churchill Airport	Canada	58.738148	-94.07065
8842	YYR	CFB Goose Bay	Canada	53.305252	-60.4088
8843	YYT	St. John's International Airport	Canada	47.621212	-52.742443
8844	YYU	Kapuskasing Airport	Canada	49.41831	-82.47014
8845	YYW	Armstrong Airport	Canada	29.9922	-90.25901
8846	YYY	Mont-Joli Airport	Canada	48.602314	-68.21152
8847	YYZ	Toronto Pearson International Airport	Canada	43.67772	-79.62482
8849	YZE	Gore Bay-Manitoulin Airport	Canada	45.882347	-82.57041
8850	YZF	Yellowknife Airport	Canada	62.47084	-114.437996
8851	YZG	Salluit Airport	Canada	62.179337	-75.66725
8852	YZH	Slave Lake Airport	Canada	55.29328	-114.77571
8853	YZP	Sandspit Airport	Canada	53.25307	-131.81721
8854	YZR	Sarnia Chris Hadfield Airport	Canada	42.997894	-82.30939
8855	YZS	Coral Harbour Airport	Canada	64.19378	-83.359955
8856	YZT	Port Hardy Airport	Canada	50.683823	-127.377235
8857	YZU	Whitecourt Airport	Canada	54.1402	-115.78435
8858	YZV	Sept-Îles Airport	Canada	50.22333	-66.26556
8859	YZW	Teslin Airport	Canada	60.173264	-132.74422
8860	YZX	CFB Greenwood	Canada	44.978336	-64.92149
8864	ZAC	York Landing Airport	Canada	56.087597	-96.099174
8876	ZBF	Bathurst Airport	Canada	-33.413685	149.65508
8879	ZBM	Roland-Désourdy Airport	Canada	45.288143	-72.74465
8888	ZEL	Bella Bella  Airport	Canada	52.18117	-128.15463
8889	ZEM	Eastmain River Airport	Canada	52.230785	-78.519585
8892	ZFA	Faro Airport	Canada	37.017597	-7.96972
8893	ZFD	Fond-du-Lac Airport	Canada	59.335125	-107.18445
8894	ZFM	Fort McPherson Airport	Canada	67.4078	-134.85997
8895	ZFN	Tulita Airport	Canada	64.908104	-125.56179
8897	ZGF	Grand Forks Airport	Canada	47.94286	-97.17658
8898	ZGI	Gods River Airport	Canada	54.838142	-94.056435
8901	ZGR	Little Grand Rapids Airport	Canada	52.044453	-95.46615
8916	ZJG	Jenpeg Airport	Canada	54.518562	-98.04547
8917	ZJN	Swan River Airport	Canada	52.11666	-101.23479
8920	ZKE	Kashechewan Airport	Canada	52.28174	-81.67551
8924	ZLT	La Tabatière Airport 	Canada	50.83006	-58.976013
8928	ZMH	South Cariboo Regional Airport	Canada	51.736675	-121.33278
8930	ZMT	Masset Airport	Canada	54.021854	-132.11684
8931	ZNA	Nanaimo Harbour Water Airport 	Canada	49.168842	-123.93532
8937	ZOF	Ocean Falls Water Aerodrome 	Canada	0	0
8939	ZPB	Sachigo Lake Airport	Canada	53.064163	-93.34444
8949	ZRJ	Round Lake  Airport	Canada	52.943832	-91.312035
8953	ZSJ	Sandy Lake Airport	Canada	53.064163	-93.34444
8955	ZST	Stewart Aerodrome	Canada	55.93656	-129.98145
8958	ZTB	Tête-à-la-Baleine Airport 	Canada	0	0
8960	ZTM	Shamattawa Airport	Canada	55.85942	-92.082085
8962	ZTS	Tahsis Water Aerodrome 	Canada	0	0
8964	ZUC	Ignace Municipal Airport	Canada	49.42972	-91.71778
8968	ZUM	Churchill Falls Airport	Canada	53.5617	-64.09897
8973	ZWL	Wollaston Lake Airport	Canada	58.106937	-103.1725
293	ANU	V. C. Bird International Airport	Antigua and Barbuda	17.14179	-61.790565
377	ASD	Andros Town International Airport	Bahamas	24.698364	-77.795265
401	ATC	Arthur's Town Airport	Bahamas	24.629278	-75.67499
425	AUA	Queen Beatrix International Airport	Kingdom of the Netherlands	12.501594	-70.01199
473	AXA	Clayton J. Lloyd International Airport	Anguilla	18.20659	-63.05263
485	AXP	Spring Point Airport	Bahamas	22.442047	-73.97066
520	AZS	Samaná El Catey International Airport	Dominican Republic	19.267656	-69.73046
571	BCA	Gustavo Rizo Airport	Cuba	20.3584	-74.50417
596	BDA	L.F. Wade International Airport	Bermuda	32.35983	-64.702034
679	BGI	Grantley Adams International Airport	Barbados	13.076585	-59.487793
732	BIM	South Bimini Airport	Bahamas	25.701363	-79.2726
884	BON	Flamingo International Airport	Caribbean Netherlands	12.133385	-68.27688
1103	BYM	Carlos Manuel de Céspedes Airport	Cuba	20.395947	-76.619606
1151	CAP	Hugo Chávez International Airport	Haiti	19.732779	-72.195
1187	CCC	Jardines del Rey Airport	Cuba	22.461557	-78.32732
1207	CCZ	Chub Cay International Airport	Bahamas	25.418695	-77.885025
1337	CIW	Canouan Airport	Saint Vincent and the Grenadines	12.699166	-61.3425
1420	CMW	Ignacio Agramonte International Airport	Cuba	21.424728	-77.84515
1508	CRI	Colonel Hill Airport 	Bahamas	22.74586	-74.17721
1588	CUR	Curaçao International Airport 	Curaçao	12.188463	-68.960945
1638	CYA	Antoine-Simon Airport	Haiti	18.27041	-73.78851
1639	CYB	Charles Kirkconnell International Airport	Cayman Islands	19.690191	-79.87941
1647	CYO	Vilo Acuña Airport	Cuba	21.623205	-81.55369
1861	DOM	Douglas–Charles Airport	Dominica	15.546761	-61.30091
2048	EIS	Terrance B. Lettsome International Airport	Virgin Islands	18.4442	-64.53718
2071	ELH	North Eleuthera Airport	Bahamas	25.475267	-76.68258
2197	EUX	F. D. Roosevelt Airport	Caribbean Netherlands	17.4932	-62.981068
2266	FDF	Martinique Aimé Césaire International Airport	Martinique	14.595747	-61.000122
2368	FPO	Grand Bahama International Airport	Bahamas	26.548147	-78.696266
2450	GAO	Mariana Grajales Airport	Cuba	20.085278	-75.15833
2470	GBJ	Marie-Galante Airport 	Guadeloupe	15.868978	-61.27092
2488	GCM	Owen Roberts International Airport	Cayman Islands	19.293144	-81.358505
2506	GDT	JAGS McCartney International Airport 	Turks and Caicos Islands	21.442223	-71.146034
2521	GER	Rafael Cabrera Mustelier Airport	Cuba	21.8375	-82.78
2547	GGT	Exuma International Airport	Bahamas	23.563236	-75.873924
2550	GHB	Governor's Harbour Airport	Bahamas	25.279385	-76.32441
2630	GND	Maurice Bishop International Airport	Grenada	12.004167	-61.78611
2817	HAV	José Martí International Airport	Cuba	22.991543	-82.41008
2967	HOG	Frank País Airport	Cuba	20.785278	-76.315
3153	IGA	Inagua Airport 	Bahamas	20.974474	-73.67578
3379	JBQ	La Isabela International Airport 	Dominican Republic	18.575792	-69.98182
3399	JEE	Jérémie Airport	Haiti	18.662292	-74.16994
3702	KIN	Norman Manley International Airport	Jamaica	17.937174	-76.778305
4159	LGI	Deadman's Cay Airport	Bahamas	23.178904	-75.09393
4351	LRM	La Romana International Airport 	Dominican Republic	18.448446	-68.911835
4373	LSS	Les Saintes Airport	Guadeloupe	15.864716	-61.580227
4461	LYB	Edward Bodden Airfield	Cayman Islands	19.659512	-80.084816
4521	MBJ	Sangster International Airport	Jamaica	18.502264	-77.91444
4578	MDS	Middle Caicos Airport	Turks and Caicos Islands	21.825607	-71.80112
4669	MHH	Marsh Harbour Airport	Bahamas	26.510798	-77.08529
4818	MNI	John A. Osborne Airport	Montserrat	16.79143	-62.193333
4836	MOA	Orestes Acosta Airport	Cuba	20.649256	-74.929596
5087	MYG	Mayaguana Airport 	Bahamas	22.379759	-73.01259
5120	MZO	Sierra Maestra Airport	Cuba	20.282398	-77.0966
5148	NAS	Lynden Pindling International Airport	Bahamas	25.043928	-77.46552
5167	NCA	North Caicos Airport	Turks and Caicos Islands	21.917685	-71.93855
5208	NEV	Vance W. Amory International Airport	Saint Kitts and Nevis	17.205244	-62.592316
5773	PAP	Toussaint L'Ouverture International Airport	Haiti	18.575655	-72.29489
5976	PLS	Providenciales International Airport	Turks and Caicos Islands	21.776346	-72.27133
6043	POP	Gregorio Luperón International Airport	Dominican Republic	19.75536	-70.56382
6045	POS	Piarco International Airport	Trinidad and Tobago	10.597696	-61.339527
6142	PTP	Pointe-à-Pitre International Airport 	Guadeloupe	16.267612	-61.52725
6160	PUJ	Punta Cana International Airport	Dominican Republic	18.562244	-68.368355
6316	RCY	Port Nelson Airport	Bahamas	23.651628	-74.84536
6514	RSD	Rock Sound International Airport	Bahamas	24.89097	-76.16895
6589	SAB	Juancho E. Yrausquin Airport	Caribbean Netherlands	17.644907	-63.220524
6601	SAQ	San Andros Airport	Bahamas	25.052261	-78.04308
6618	SBH	Gustaf III Airport	Saint Barthélemy	17.904186	-62.845055
6655	SCU	Antonio Maceo International Airport	Cuba	19.97	-75.835556
6675	SDQ	Las Américas International Airport	Dominican Republic	18.431953	-69.6721
6710	SFG	L'Espérance Airport 	Saint Martin	18.10003	-63.047504
6827	SKB	Robert L. Bradshaw International Airport	Saint Kitts and Nevis	17.311506	-62.718426
6871	SLU	George F. L. Charles Airport	Saint Lucia	14.02	-60.993057
6874	SLX	Salt Cay Airport	Turks and Caicos Islands	21.335411	-71.20286
6888	SML	Stella Maris Airport	Bahamas	23.582664	-75.268326
6921	SNU	Abel Santamaría Airport	Cuba	22.492155	-79.943985
7050	STI	Cibao International Airport	Dominican Republic	19.402134	-70.601906
7095	SVD	Argyle International Airport	Saint Vincent and the Grenadines	13.16504	-61.150208
7149	SXM	Princess Juliana International Airport	Kingdom of the Netherlands	18.04187	-63.113083
7208	TAB	Arthur Napoleon Raymond Robinson International Airport	Trinidad and Tobago	11.152385	-60.839912
7241	TBI	New Bight Airport	Bahamas	0	0
7259	TCB	Treasure Cay Airport	Bahamas	26.741133	-77.381676
7705	TZN	South Andros Airport 	Bahamas	24.156574	-77.58376
7833	UPB	Playa Baracoa Airport	Cuba	23.032331	-82.58185
7896	UVF	Hewanorra International Airport	Saint Lucia	13.733375	-60.95029
7985	VIJ	Virgin Gorda Airport	Virgin Islands	18.451912	-64.43423
8049	VRA	Juan Gualberto Gómez Airport	Cuba	23.034311	-81.43769
8072	VTU	Hermanos Ameijeiras Airport	Cuba	20.985386	-76.9391
8395	XSC	South Caicos Airport	Turks and Caicos Islands	21.516314	-71.537834
8951	ZSA	San Salvador Airport 	Bahamas	24.06306	-74.522255
627	BEF	Bluefields Airport	Nicaragua	11.991944	-83.7725
874	BOC	Bocas del Toro  International Airport	Panama	9.340505	-82.24429
1115	BZA	San Pedro Airport	Nicaragua	17.917324	-87.9651
1119	BZE	Philip S. W. Goldson International Airport	Belize	17.536068	-88.30777
1314	CHX	Changuinola  International Airport	Panama	9.456458	-82.51719
1581	CUK	Caye Caulker Airport	Belize	17.516092	-88.19467
1661	CZH	Corozal Airport	Belize	18.381605	-88.41196
1692	DAV	Enrique Malek International Airport	Panama	0	0
1746	DGA	Dangriga Airport	Belize	16.982214	-88.22851
1891	DRK	Drake Bay Airport	Costa Rica	8.718863	-83.638664
2361	FON	La Fortuna Airport	Costa Rica	10.46947	-84.5788
2386	FRS	Mundo Maya International Airport	Guatemala	16.91466	-89.87722
2573	GJA	Guanaja Airport	Honduras	16.445349	-85.906494
2592	GLF	Golfito Airport	Costa Rica	8.650558	-83.17796
2732	GUA	La Aurora International Airport	Guatemala	14.584098	-90.52769
3220	INB	Independence Airport	Belize	44.87191	-123.19802
4077	LCE	Golosón International Airport	Honduras	15.745159	-86.851425
4198	LIO	Limón International Airport	Costa Rica	9.963116	-83.025276
4201	LIR	Daniel Oduber Quirós International Airport	Costa Rica	10.594366	-85.54415
4637	MGA	Augusto C. Sandino International Airport	Nicaragua	12.144651	-86.17132
5317	NOB	Nosara Airport	Costa Rica	9.980252	-85.65034
5761	PAC	Albrook  International Airport	Panama	8.970535	-79.559875
5799	PBR	Puerto Barrios Airport	Guatemala	15.731805	-88.58478
5862	PEU	Puerto Lempira Airport	Honduras	15.261529	-83.77463
5938	PJM	Puerto Jiménez Airport	Costa Rica	8.536108	-83.30126
5967	PLJ	Placencia Airport	Belize	16.537516	-88.361565
6010	PND	Punta Gorda Airport	Belize	26.91825	-81.99664
6150	PTY	Tocumen International Airport	Panama	9.066701	-79.387375
6175	PUZ	Puerto Cabezas Airport	Nicaragua	14.041994	-83.38054
6392	RIH	Scarlett Martinez International Airport	Panama	8.385608	-80.13119
6457	RNI	Corn Island Airport	Nicaragua	12.172143	-83.05954
6527	RTB	Juan Manuel Gálvez International Airport	Honduras	16.318047	-86.526886
6596	SAL	Monseñor Óscar Arnulfo Romero International Airport	El Salvador	13.445138	-89.05704
6600	SAP	Ramón Villeda Morales International Airport	Honduras	15.45445	-87.92651
6795	SIU	Siuna Airport	Nicaragua	13.72849	-84.777245
6814	SJO	Juan Santamaría International Airport	Costa Rica	9.997981	-84.20402
6962	SPR	John Greif II Airport	Belize	17.917324	-87.9651
7177	SYQ	Tobías Bolaños International Airport	Costa Rica	9.95745	-84.140335
7352	TGU	Toncontín International Airport	Honduras	14.060651	-87.21786
7488	TMU	Tambor Airport	Costa Rica	9.741103	-85.01926
7507	TNO	Tamarindo Airport	Costa Rica	10.314196	-85.81515
7629	TTQ	Tortuguero Airport 	Costa Rica	10.571948	-83.51631
7701	TZA	Belize City Municipal Airport	Belize	17.516092	-88.19467
8268	WSP	Waspam Airport	Nicaragua	14.742129	-83.96834
8386	XPL	Soto Cano Air Base	Honduras	0	0
8389	XQP	Quepos La Managua Airport	Costa Rica	9.439819	-84.1328
12	AAL	Aalborg Airport	Denmark	57.09692	9.856463
16	AAQ	Anapa Airport	Russia	45.003014	37.340843
17	AAR	Aarhus Airport	Denmark	56.307514	10.628102
25	ABA	Abakan International Airport	Russia	53.751186	91.399734
27	ABC	Albacete Airport	Spain	38.945427	-1.880315
55	ACE	Lanzarote Airport	Spain	28.950438	-13.605777
56	ACH	St. Gallen–Altenrhein Airport	Switzerland	47.485874	9.560018
72	ADA	Adana Şakirpaşa Airport	Turkey	36.985855	35.288155
73	ADB	Adnan Menderes Airport	Turkey	38.293762	27.152029
77	ADF	Adıyaman Airport	Turkey	37.73427	38.471996
108	AER	Sochi International Airport	Russia	43.445015	39.943867
109	AES	Ålesund Airport, Vigra	Norway	62.558655	6.1152782
113	AEY	Akureyri Airport	Iceland	65.65462	-18.075596
133	AGF	Agen La Garenne Airport	France	44.17623	0.5944807
135	AGH	Ängelholm–Helsingborg Airport 	Sweden	56.2874	12.86769
142	AGP	Málaga Airport	Spain	36.679115	-4.494509
163	AHO	Alghero-Fertilia Airport	Italy	40.63358	8.291732
190	AJA	Ajaccio Napoleon Bonaparte Airport	France	41.920216	8.794628
192	AJI	Ağrı Airport	Turkey	39.65457	43.020874
197	AJR	Arvidsjaur Airport	Sweden	65.59216	19.264204
228	ALC	Alicante–Elche Airport	Spain	38.285484	-0.560056
231	ALF	Alta Airport	Norway	69.97791	23.346842
268	AMS	Amsterdam Airport Schiphol	Netherlands	52.31054	4.7682743
271	AMV	Amderma Airport	Russia	69.76235	61.574192
279	ANE	Angers – Loire Airport	France	47.56036	-0.312112
291	ANR	Antwerp International Airport	Belgium	51.188747	4.4608736
296	ANX	Andøya Airport, Andenes	Norway	69.31068	16.123798
303	AOE	Anadolu Airport	Turkey	39.812946	30.528275
306	AOI	Ancona Falconara Airport	Italy	43.610527	13.355831
308	AOK	Karpathos Island National Airport	Greece	35.420433	27.146923
356	ARH	Talagi Airport	Russia	64.596115	40.714546
362	ARN	Stockholm Arlanda Airport	Sweden	59.64976	17.92378
371	ARW	Arad International Airport	Romania	46.17237	21.278345
379	ASF	Narimanovo Airport	Russia	46.287037	47.99988
391	ASR	Erkilet International Airport	Turkey	38.77241	35.493206
406	ATH	Athens International Airport 	Greece	37.935646	23.948416
441	AUR	Aurillac – Tronquières Airport	France	44.897808	2.420643
456	AVN	Avignon – Provence Airport	France	43.90715	4.9018307
476	AXD	Alexandroupoli Airport 	Greece	40.85657	25.944748
506	AYT	Antalya Airport	Turkey	36.90433	30.801876
534	BAL	Batman Airport	Turkey	37.94616	41.120907
544	BAX	Barnaul Airport	Russia	53.361263	83.547386
545	BAY	Baia Mare Airport	Romania	47.66112	23.467453
565	BBU	Aurel Vlaicu International Airport 	Romania	44.502293	26.101538
582	BCM	Bacău International Airport	Romania	46.53105	26.910706
583	BCN	Barcelona–El Prat Airport	Spain	41.297443	2.0832942
614	BDS	Brindisi – Salento Airport	Italy	40.65676	17.945349
616	BDU	Bardufoss Airport	Norway	69.0596	18.538963
628	BEG	Belgrade Nikola Tesla Airport	Serbia	44.8205	20.29169
639	BER	Berlin Brandenburg Airport 	Germany	52.362514	13.502978
640	BES	Brest Bretagne Airport	France	48.44764	-4.4178324
685	BGO	Bergen Airport, Flesland	Norway	60.29183	5.2220173
694	BGY	Il Caravaggio International Airport 	Italy	45.66957	9.703631
721	BIA	Bastia – Poretta Airport	France	42.55438	9.481487
734	BIO	Bilbao Airport	Spain	43.302494	-2.911116
736	BIQ	Biarritz Pays Basque Airport	France	43.469193	-1.5302868
751	BJF	Båtsfjord Airport	Norway	70.60274	29.691902
767	BJV	Milas–Bodrum Airport	Turkey	37.248657	27.663992
771	BJZ	Badajoz Airport 	Spain	38.893955	-6.8188176
772	BKA	Bykovo Airport	Russia	55.62286	38.06076
801	BLE	Dala Airport 	Sweden	60.429535	15.507836
808	BLL	Billund Airport	Denmark	55.740807	9.1526
813	BLQ	Bologna Guglielmo Marconi Airport	Italy	44.534523	11.287859
822	BMA	Stockholm Bromma Airport	Sweden	59.354813	17.942722
859	BNN	Brønnøysund Airport, Brønnøy	Norway	65.45986	12.209037
869	BNX	Banja Luka International Airport	Bosnia and Herzegovina	44.933628	17.30379
875	BOD	Bordeaux–Mérignac Airport	France	44.830593	-0.7103052
880	BOJ	Burgas Airport	Bulgaria	42.56527	27.516087
885	BOO	Bodø Airport	Norway	67.26831	14.362237
924	BQS	Ignatyevo Airport	Russia	50.422188	127.40747
933	BRE	Bremen Airport	Germany	53.04797	8.785873
935	BRI	Bari Karol Wojtyła Airport	Italy	41.13751	16.765202
940	BRN	Bern Airport	Switzerland	46.912224	7.499167
943	BRQ	Brno–Tuřany Airport	Czech Republic	49.152233	16.693352
947	BRU	Brussels Airport 	Belgium	50.900997	4.4855742
962	BSL	EuroAirport Basel-Mulhouse-Freiburg	Switzerland	47.59818	7.525496
986	BTK	Bratsk Airport	Russia	56.36498	101.70324
994	BTS	M. R. Štefánik Airport	Slovakia	48.170265	17.210524
1004	BUD	Budapest Ferenc Liszt International Airport	Hungary	47.438457	19.252296
1008	BUH	metropolitan area6	Romania	0	0
1027	BVA	Beauvais–Tillé Airport	France	49.454468	2.111511
1030	BVE	Brive–Souillac Airport	France	45.04137	1.4902998
1032	BVG	Berlevåg Airport	Norway	70.87003	29.029758
1058	BWK	Bol Airport 	Croatia	43.285843	16.678967
1121	BZG	Bydgoszcz Ignacy Jan Paderewski Airport	Poland	53.09795	17.972681
1128	BZO	Bolzano Airport	Italy	46.462517	11.329978
1130	BZR	Béziers Cap d'Agde Airport	France	43.322514	3.355438
1142	CAG	Cagliari Elmas Airport	Italy	39.251347	9.055967
1213	CDG	Charles de Gaulle Airport 	France	49.00969	2.5479245
1234	CEE	Cherepovets Airport	Russia	59.280373	38.0168
1239	CEK	Chelyabinsk Airport	Russia	55.30227	61.503456
1257	CFE	Clermont-Ferrand Auvergne Airport	France	45.78725	3.1642628
1263	CFN	Donegal Airport	Ireland	55.038177	-8.342579
1267	CFR	Caen – Carpiquet Airport	France	49.18319	-0.4594302
1270	CFU	Corfu International Airport 	Greece	39.608387	19.912811
1284	CGN	Cologne Bonn Airport	Germany	50.870716	7.140734
1308	CHQ	Chania International Airport 	Greece	35.53971	24.140432
1317	CIA	Ciampino–G. B. Pastine International Airport	Italy	41.80002	12.59336
1359	CKH	Chokurdakh Airport	Russia	68.55615	146.229
1374	CKZ	Çanakkale Airport	Turkey	40.13762	26.42199
1381	CLJ	Cluj-Napoca International Airport	Romania	46.782505	23.688025
1396	CLY	Calvi – Sainte-Catherine Airport	France	42.52528	8.790031
1403	CMF	Chambéry-Savoie Airport	France	45.63802	5.8839135
1427	CND	Mihail Kogălniceanu International Airport	Romania	44.35013	28.481815
1481	CPH	Copenhagen Airport, Kastrup	Denmark	55.618023	12.650763
1500	CRA	Craiova International Airport	Romania	44.312763	23.878592
1511	CRL	Brussels South Charleroi Airport	Belgium	50.462536	4.4588213
1532	CSH	Solovki Airport	Russia	65.02984	35.72331
1545	CSY	Cheboksary Airport	Russia	56.082733	47.3202
1547	CTA	Catania–Fontanarossa Airport	Italy	37.467304	15.065775
1576	CUF	Cuneo International Airport	Italy	44.548313	7.623853
1611	CVU	Corvo Airport	Portugal	39.67065	-31.113253
1614	CWC	Chernivtsi International Airport	Ukraine	48.266853	25.967216
1654	CYX	Chersky Airport	Russia	68.742676	161.35078
1709	DBV	Dubrovnik Airport	Croatia	42.56022	18.262192
1716	DCM	Castres–Mazamet Airport	France	43.55514	2.290467
1786	DIY	Diyarbakır Airport	Turkey	37.894848	40.1995
1813	DLM	Dalaman Airport	Turkey	36.718132	28.793318
1823	DME	Domodedovo International Airport	Russia	55.410305	37.90245
1838	DNK	Dnipropetrovsk International Airport	Ukraine	48.36792	35.09425
1845	DNR	Dinard–Pleurtuit–Saint-Malo Airport	France	48.58757	-2.0808313
